company_id,company_name,industry,country,company_size,annual_revenue,domain,person_id,person_name,job_title,email,phone,annual_revenue_source,annual_revenue_confidence,company_name_is_valid,company_name_issue,email_is_valid,email_issue,phone_digits,phone_is_valid,phone_issue,industry_is_valid,industry_issue,country_is_valid,country_issue,role_description,is_duplicate
42c40462,Company471 Pvt Ltd,AI& ML,Singapore,200.0,12000000.0,company471.group,f41e5f0b,Arjun Patel,Security Analyst,arjunpatel@company471group,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Other / Unknown,False
ee58b528,Company92 Co,Machine Learning,Singapore,Unknown,5000000.0,company92.group,53a3d4c8,David Patel,Business Development Exec,david.patel@company92.group,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Other / Unknown,False
2d155b0f,Company324 Co,mug,Singapore,20.0,5000000.0,company324.group,86a83c2a,Arjun Iyer,Project Manager,Not Provided,7064160207.0,median_imputed,0.5,True,,False,Invalid format,7064160207,True,,True,,True,,Leadership,False
e0d384f1,Company61 Co,Financial Services,USA,50.0,12000000.0,company61.solutions,8e9c2f7d,John Lee,Program Manager,johnlee@company61solutions,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Leadership,False
9c5dab2d,Company344 Pvt Ltd,detect,Germany,200.0,5000000.0,company344.systems,b9682de4,David Lee,Legal Advisor,david.lee@company344.systems,8782741443.0,median_imputed,0.5,True,,True,,8782741443,True,,True,,True,,Other / Unknown,False
f155bc6b,Company381 Pvt Ltd,Supply Chain,Singapore,50.0,3000000.0,company381.tech,c8359a99,Kiran Patel,Business Development Exec,Not Provided,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Other / Unknown,False
3e0950d3,Company299 Pvt Ltd,Educational Services,Singapore,100.0,12000000.0,company299.group,75f8dfed,John Patel,Program Manager,john.patel@company299.group,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Leadership,False
bbc2465c,Company287 Pvt Ltd,detect,Singapore,100.0,3000000.0,company287.corp,91067413,Priya Lee,Sales Exec,priya.lee@company287.corp,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Sales,False
979277be,Company169 Pvt Ltd,finch,USA,Unknown,12000000.0,company169.tech,ca631aa4,Ravi Sharma,Project Manager,ravi.sharma@company169.tech,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Leadership,False
f83e5021,Company211 Pvt Ltd,Education,India,100.0,12000000.0,company211.corp,409ebba8,John Smith,Backend Engineer,Not Provided,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Engineering & Development,False
f775ff55,Company412 Corp,mug,Germany,100.0,12000000.0,company412.tech,9474c6e7,Sneha Iyer,Operations Manager,snehaiyer@company412tech,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Operations,False
a391931c,Company226 Corp,E- Commerce,India,200.0,12000000.0,company226.tech,4d268158,John Sharma,Software Engineer,john.sharma@company226.tech,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Engineering & Development,False
a70ce384,Company498 Pvt Ltd,Digital Marketing,India,100.0,8000000.0,company498.systems,3af0dcd7,Kiran Lee,Sales Executive,kiran.lee@company498.systems,9831969851.0,median_imputed,0.5,True,,True,,9831969851,True,,True,,True,,Sales,False
92e1c82d,Company329 Corp,finch,Germany,100.0,7909788.655494319,company329.group,d7b9a167,Priya Sharma,Growth Manager,priya.sharma@company329.group,9870568709.0,model_imputed,0.6,True,,True,,9870568709,True,,True,,True,,Leadership,False
19078f9c,Company364 Co,Educational Services,Germany,200.0,6412550.65133479,company364.group,ad8c2fd3,Priya Sharma,Compliance Officer,priyasharma@company364group,8812566198.0,model_imputed,0.6,True,,False,Invalid format,8812566198,True,,True,,True,,Other / Unknown,False
102147d3,Company101 Pvt Ltd,Finance,Germany,Unknown,5000000.0,company101.tech,33e50a19,Sneha Lee,Product Manager,sneha.lee@company101.tech,7146996591.0,median_imputed,0.5,True,,True,,7146996591,True,,True,,True,,Leadership,False
510b40a9,Company240 Corp,Power Systems,India,200.0,12000000.0,company240.systems,f79cb0d9,Anita Smith,Marketng Mngr,anita.smith@company240.systems,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Other / Unknown,False
7b16ea60,Company376 Pvt Ltd,Artificial Intelligence,Singapore,50.0,3000000.0,company376.solutions,795b86d0,John Patel,HR Executive,Not Provided,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Human Resources,False
3f538a37,Company409 Pvt Ltd,IT service,Singapore,Unknown,8000000.0,company409.systems,d9e83867,Sneha Smith,Project Manager,Not Provided,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Leadership,False
e8962f6f,Company158 Co,SCM,UK,50.0,8420740.240070464,company158.solutions,cae9a00b,Arjun Patel,Human Resources Manager,arjun.patel@company158.solutions,Not Provided,model_imputed,0.6,True,,True,,,,Missing,True,,True,,Human Resources,False
962696d8,Company126 Pvt Ltd,Marketing,Germany,20.0,10826736.76489007,company126.corp,edadd32e,Kiran Iyer,Software Engineer,kiran.iyer@company126.corp,9479061501.0,model_imputed,0.6,True,,True,,9479061501,True,,True,,True,,Engineering & Development,False
92e1c82d,Company329 Corp,finch,Germany,100.0,7909788.655494319,company329.group,a985de80,Ravi Iyer,Sales Executive,ravi.iyer@company329.group,9668517131.0,model_imputed,0.6,True,,True,,9668517131,True,,True,,True,,Sales,False
8cd6401e,Company3 Pvt Ltd,Machine Learning,USA,Unknown,8000000.0,company3.corp,621d210f,Ravi Patel,Marketng Mngr,ravipatel@company3corp,8199606663.0,median_imputed,0.5,True,,False,Invalid format,8199606663,True,,True,,True,,Other / Unknown,False
ac0a18d9,Company394 Co,Health Care,UK,20.0,5000000.0,company394.systems,7b812bd7,David Kumar,Customer Support Exec,david.kumar@company394.systems,8096438271.0,median_imputed,0.5,True,,True,,8096438271,True,,True,,True,,Customer Support,False
69d9c714,Company133 Co,Supply Chain,Singapore,100.0,3000000.0,company133.corp,bd0a569e,John Iyer,Sales Executive,john.iyer@company133.corp,9357510914.0,median_imputed,0.5,True,,True,,9357510914,True,,True,,True,,Sales,False
b260bd31,Company120 Pvt Ltd,Energy,UK,Unknown,3000000.0,company120.group,735267c4,David Sharma,Business Development Exec,david.sharma@company120.group,8470489522.0,median_imputed,0.5,True,,True,,8470489522,True,,True,,True,,Other / Unknown,False
b392d0cc,Company283 Co,Educational Services,Singapore,20.0,12000000.0,company283.systems,e715500d,David Kumar,Developer,Not Provided,8569476586.0,median_imputed,0.5,True,,False,Invalid format,8569476586,True,,True,,True,,Engineering & Development,False
b985b431,Company338 Co,AI& ML,UK,200.0,9216234.62247571,company338.solutions,c007098a,John Smith,Operations Manager,john.smith@company338.solutions,Not Provided,model_imputed,0.6,True,,True,,,,Missing,True,,True,,Operations,False
117fed87,Company300 Pvt Ltd,marketing,India,200.0,12000000.0,company300.systems,9cd50422,Sneha Smith,Marketng Mngr,sneha.smith@company300.systems,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Other / Unknown,False
558f25d5,Company298 Pvt Ltd,met,USA,50.0,12000000.0,company298.solutions,f6ace42e,Priya Kumar,Legal Advisor,priya.kumar@company298.solutions,8493034763.0,median_imputed,0.5,True,,True,,8493034763,True,,True,,True,,Other / Unknown,False
6f0af002,Company462 Corp,E- Commerce,USA,20.0,8000000.0,company462.corp,0237a98a,Ravi Sharma,Backend Engineer,ravi.sharma@company462.corp,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Engineering & Development,False
c97f26bb,Company401 Co,Retail,USA,100.0,5000000.0,company401.solutions,9e77dea4,Ravi Smith,AI Engineer,ravi.smith@company401.solutions,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Data & Analytics,False
0419b997,Company203 Co,Digital Marketing,Germany,20.0,3000000.0,company203.corp,3ed4964c,John Iyer,Program Manager,Not Provided,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Leadership,False
73b338e3,Company369 Co,teach Services,Germany,Unknown,12000000.0,company369.solutions,b3679b7a,Arjun Smith,Financial Analyst,arjun.smith@company369.solutions,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Finance,False
ca83e681,Company198 Pvt Ltd,Finance,India,50.0,7307085.935191298,company198.systems,43a36e75,Priya Sharma,Data Scientist,priya.sharma@company198.systems,7201842915.0,model_imputed,0.6,True,,True,,7201842915,True,,True,,True,,Data & Analytics,False
6ddfa3d5,Company59 Co,Finance,India,100.0,3000000.0,company59.systems,a399b1bd,David Lee,Compliance Officer,david.lee@company59.systems,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Other / Unknown,False
389e7907,Company463 Co,E- Commerce,Singapore,Unknown,12000000.0,company463.corp,b9682de4,David Lee,Legal Advisor,davidlee@company463corp,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Other / Unknown,False
6b8ab554,Company47 Corp,Manufacture,USA,50.0,8000000.0,company47.systems,193be5f5,Arjun Lee,S/W Engg,arjun.lee@company47.systems,7653054428.0,median_imputed,0.5,True,,True,,7653054428,True,,True,,True,,Other / Unknown,False
467c280c,Company301 Co,Machine Learning,Singapore,50.0,8000000.0,company301.tech,8968e605,Sneha Sharma,Sales Executive,sneha.sharma@company301.tech,8721735754.0,median_imputed,0.5,True,,True,,8721735754,True,,True,,True,,Sales,False
106aadae,Company208 Co,Digital Marketing,UK,100.0,8000000.0,company208.corp,026fb58e,John Smith,Marketing Manager,john.smith@company208.corp,8809315684.0,median_imputed,0.5,True,,True,,8809315684,True,,True,,True,,Marketing,False
19078f9c,Company364 Co,Educational Services,Germany,200.0,6412550.65133479,company364.group,ab40ded7,John Kumar,Developer,johnkumar@company364group,Not Provided,model_imputed,0.6,True,,False,Invalid format,,,Missing,True,,True,,Engineering & Development,False
a8c9993d,Company479 Corp,Logistics,USA,50.0,5000000.0,company479.group,1a2639bb,Anita Iyer,Financial Analyst,Not Provided,9386959755.0,median_imputed,0.5,True,,False,Invalid format,9386959755,True,,True,,True,,Finance,False
4060450f,Company241 Pvt Ltd,teach Services,UK,20.0,3000000.0,company241.systems,c6f61891,Anita Smith,AI Engineer,anita.smith@company241.systems,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Data & Analytics,False
fa721812,Company451 Pvt Ltd,Supply Chain,UK,200.0,4049007.588513563,company451.corp,cf86dc2f,Kiran Smith,Sales Executive,Not Provided,Not Provided,model_imputed,0.6,True,,False,Invalid format,,,Missing,True,,True,,Sales,False
3728ce11,Company457 Pvt Ltd,Manufacturing,Singapore,Unknown,5000000.0,company457.solutions,4412db6a,Anita Iyer,Project Manager,Not Provided,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Leadership,False
92e1c82d,Company329 Corp,finch,Germany,100.0,7909788.655494319,company329.group,fbcf0e31,Ravi Smith,Operations Manager,ravi.smith@company329.group,8799631146.0,model_imputed,0.6,True,,True,,8799631146,True,,True,,True,,Operations,False
7a8da4c0,Company390 Co,Finance,Germany,100.0,5000000.0,company390.solutions,84732421,Sneha Sharma,S/W Engg,sneha.sharma@company390.solutions,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Other / Unknown,False
7cdfd113,Company309 Pvt Ltd,Machine Learning,Singapore,200.0,7397625.103906653,company309.tech,ba7b6c41,Anita Sharma,Project Manager,anita.sharma@company309.tech,7603186629.0,model_imputed,0.6,True,,True,,7603186629,True,,True,,True,,Leadership,False
467c280c,Company301 Co,Machine Learning,Singapore,50.0,8000000.0,company301.tech,aa130425,John Iyer,Product Manager,Not Provided,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Leadership,False
d34c212f,Company339 Corp,detect,UK,200.0,5000000.0,company339.group,bada6182,Priya Lee,Sales Executive,priyalee@company339group,8183135932.0,median_imputed,0.5,True,,False,Invalid format,8183135932,True,,True,,True,,Sales,False
df76430f,Company365 Pvt Ltd,Manufacturing,Singapore,Unknown,12000000.0,company365.tech,a4c50e6d,John Iyer,ML Engineer,Not Provided,7503765354.0,median_imputed,0.5,True,,False,Invalid format,7503765354,True,,True,,True,,Data & Analytics,False
84ca8042,Company469 Pvt Ltd,Renewable Energy,UK,50.0,8000000.0,company469.solutions,e2a9c69f,Arjun Sharma,Sales Executive,arjun.sharma@company469.solutions,9570308135.0,median_imputed,0.5,True,,True,,9570308135,True,,True,,True,,Sales,False
b63f2561,Company252 Corp,Fin teach,USA,200.0,5000000.0,company252.systems,561fcbf0,Sneha Iyer,Accounts Manager,sneha.iyer@company252.systems,7536288908.0,median_imputed,0.5,True,,True,,7536288908,True,,True,,True,,Finance,False
48ee7531,Company31 Pvt Ltd,Medical teach,India,100.0,3000000.0,company31.tech,5b1d22ea,Priya Kumar,Operations Manager,Not Provided,8466203855.0,median_imputed,0.5,True,,False,Invalid format,8466203855,True,,True,,True,,Operations,False
a4acf314,Company106 Pvt Ltd,detect,Singapore,100.0,3000000.0,company106.corp,81f4eaa1,Priya Patel,Accounts Manager,priyapatel@company106corp,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Finance,False
fb495f41,Company406 Pvt Ltd,Marketing,USA,50.0,11460055.31107639,company406.tech,a0c87c0c,Sneha Patel,Backend Engineer,sneha.patel@company406.tech,7723513037.0,model_imputed,0.6,True,,True,,7723513037,True,,True,,True,,Engineering & Development,False
abdd8411,Company319 Co,Manufacturing,USA,100.0,3000000.0,company319.group,127925ae,Kiran Kumar,Security Analyst,kiran.kumar@company319.group,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Other / Unknown,False
c4f6a098,Company122 Pvt Ltd,Retailing,India,50.0,8000000.0,company122.group,422c7737,John Kumar,ML Engineer,john.kumar@company122.group,9572887173.0,median_imputed,0.5,True,,True,,9572887173,True,,True,,True,,Data & Analytics,False
587ddeb8,Company137 Corp,Retail,Germany,200.0,8000000.0,company137.tech,b9d18b8f,Anita Smith,Ops Lead,anita.smith@company137.tech,9123997890.0,median_imputed,0.5,True,,True,,9123997890,True,,True,,True,,Operations,False
61d65073,Company170 Pvt Ltd,Renewable Energy,Singapore,50.0,12000000.0,company170.solutions,ef4caded,David Patel,Compliance Officer,david.patel@company170.solutions,8203465136.0,median_imputed,0.5,True,,True,,8203465136,True,,True,,True,,Other / Unknown,False
dc9e6762,Company89 Pvt Ltd,Marketing,Germany,100.0,11116488.795979466,company89.corp,4db50a7f,Arjun Iyer,Accounts Manager,arjun.iyer@company89.corp,8412312682.0,model_imputed,0.6,True,,True,,8412312682,True,,True,,True,,Finance,False
99ebc882,Company150 Pvt Ltd,finch,UK,20.0,6894036.062583209,company150.group,ab67f8c2,David Kumar,Sales Executive,david.kumar@company150.group,Not Provided,model_imputed,0.6,True,,True,,,,Missing,True,,True,,Sales,False
745e7fe1,Company490 Co,Education,India,20.0,12000000.0,company490.tech,2d912137,Priya Kumar,Business Development Exec,Not Provided,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Other / Unknown,False
f9b7ffb8,Company293 Pvt Ltd,IT service,USA,Unknown,12000000.0,company293.corp,37dc4c77,Ravi Smith,Compliance Officer,ravi.smith@company293.corp,8863015211.0,median_imputed,0.5,True,,True,,8863015211,True,,True,,True,,Other / Unknown,False
d2cf5c40,Company290 Corp,Educational Services,Germany,20.0,6204592.614284558,company290.group,9fba4540,Arjun Smith,Finance Analyst,Not Provided,9095351182.0,model_imputed,0.6,True,,False,Invalid format,9095351182,True,,True,,True,,Finance,False
c1bbe35f,Company407 Co,Educational Services,India,Unknown,12000000.0,company407.group,75e9eb43,Sneha Kumar,Backend Engineer,sneha.kumar@company407.group,9867135632.0,median_imputed,0.5,True,,True,,9867135632,True,,True,,True,,Engineering & Development,False
499df734,Company384 Corp,Manufacturing,UK,Unknown,5000000.0,company384.solutions,f348c586,Kiran Sharma,Customer Support Exec,Not Provided,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Customer Support,False
e53e98af,Company345 Pvt Ltd,mug,Singapore,50.0,3000000.0,company345.systems,ee086d6b,Priya Smith,Project Manager,priyasmith@company345systems,8024840686.0,median_imputed,0.5,True,,False,Invalid format,8024840686,True,,True,,True,,Leadership,False
745e7fe1,Company490 Co,Education,India,20.0,12000000.0,company490.tech,1d456c4f,Arjun Sharma,Human Resources Manager,arjun.sharma@company490.tech,9593326058.0,median_imputed,0.5,True,,True,,9593326058,True,,True,,True,,Human Resources,False
6ce204b3,Company328 Co,Financial Services,Singapore,50.0,8000000.0,company328.group,006ce34f,Priya Smith,Human Resources Manager,priya.smith@company328.group,7171218544.0,median_imputed,0.5,True,,True,,7171218544,True,,True,,True,,Human Resources,False
c19675fb,Company105 Pvt Ltd,Digital Marketing,UK,20.0,6265567.517482774,company105.group,fd8967ba,Priya Iyer,Backend Engineer,priya.iyer@company105.group,Not Provided,model_imputed,0.6,True,,True,,,,Missing,True,,True,,Engineering & Development,False
abdd8411,Company319 Co,Manufacturing,USA,100.0,3000000.0,company319.group,18c967e8,Priya Sharma,Operations Manager,priya.sharma@company319.group,9697747761.0,median_imputed,0.5,True,,True,,9697747761,True,,True,,True,,Operations,False
a151da85,Company428 Co,Educational Services,UK,50.0,3000000.0,company428.tech,6f13e498,Sneha Lee,Customer Support Exec,snehalee@company428tech,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Customer Support,False
8c6e3b4a,Company45 Pvt Ltd,Manufacturing,Germany,Unknown,5000000.0,company45.tech,beb3fd97,David Lee,Security Analyst,Not Provided,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Other / Unknown,False
401467f5,Company125 Co,Education,USA,100.0,12000000.0,company125.tech,ef41b92c,Arjun Sharma,Cybersecurity Engineer,arjun.sharma@company125.tech,7121867872.0,median_imputed,0.5,True,,True,,7121867872,True,,True,,True,,Other / Unknown,False
a8c9993d,Company479 Corp,Logistics,USA,50.0,5000000.0,company479.group,76434cf8,John Patel,Accounts Manager,john.patel@company479.group,9933512901.0,median_imputed,0.5,True,,True,,9933512901,True,,True,,True,,Finance,False
97f3c6cf,Company435 Corp,Machine Learning,UK,20.0,8000000.0,company435.corp,e992d273,David Iyer,Support Engineer,david.iyer@company435.corp,8188127446.0,median_imputed,0.5,True,,True,,8188127446,True,,True,,True,,Customer Support,False
9e270fd5,Company467 Co,Machine Learning,Singapore,Unknown,12000000.0,company467.solutions,8f950786,Kiran Iyer,AI Engineer,kiran.iyer@company467.solutions,9726476715.0,median_imputed,0.5,True,,True,,9726476715,True,,True,,True,,Data & Analytics,False
c768f301,Company289 Pvt Ltd,Supply Chain,India,20.0,5000000.0,company289.solutions,9e69dc93,Arjun Lee,Security Analyst,arjun.lee@company289.solutions,9398643737.0,median_imputed,0.5,True,,True,,9398643737,True,,True,,True,,Other / Unknown,False
6afabd57,Company427 Corp,Educational Services,India,20.0,8000000.0,company427.tech,042b8354,Ravi Lee,Ops Lead,ravi.lee@company427.tech,7738983529.0,median_imputed,0.5,True,,True,,7738983529,True,,True,,True,,Operations,False
971a60b2,Company496 Pvt Ltd,Supply Chain,India,100.0,3000000.0,company496.tech,a008ab31,David Kumar,Customer Support Exec,david.kumar@company496.tech,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Customer Support,False
2a69a6d5,Company20 Pvt Ltd,mug,UK,100.0,12000000.0,company20.tech,29bd66cf,John Smith,Compliance Officer,john.smith@company20.tech,7388404545.0,median_imputed,0.5,True,,True,,7388404545,True,,True,,True,,Other / Unknown,False
b2205e2d,Company286 Co,Logistics,USA,100.0,12000000.0,company286.corp,7e113ef8,Arjun Smith,Ops Lead,arjun.smith@company286.corp,7799689181.0,median_imputed,0.5,True,,True,,7799689181,True,,True,,True,,Operations,False
b24de4e2,Company391 Corp,marketing,Germany,20.0,5431261.830499865,company391.systems,c76b4485,Kiran Lee,AI Engineer,kiran.lee@company391.systems,9084951645.0,model_imputed,0.6,True,,True,,9084951645,True,,True,,True,,Data & Analytics,False
757884da,Company50 Pvt Ltd,Power Systems,UK,100.0,3000000.0,company50.solutions,a5614184,Kiran Kumar,Software Engineer,kiran.kumar@company50.solutions,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Engineering & Development,False
2c07576c,Company195 Pvt Ltd,Marketing,Singapore,Unknown,5000000.0,company195.solutions,8ca80c43,Kiran Iyer,Legal Advisor,kiran.iyer@company195.solutions,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Other / Unknown,False
69291ef3,Company281 Pvt Ltd,Education,UK,100.0,12000000.0,company281.tech,9b884560,Kiran Sharma,AI Engineer,kiran.sharma@company281.tech,9758690722.0,median_imputed,0.5,True,,True,,9758690722,True,,True,,True,,Data & Analytics,False
0665b4ad,Company431 Pvt Ltd,E- Commerce,Germany,100.0,12000000.0,company431.tech,3f597101,Sneha Smith,Finance Analyst,sneha.smith@company431.tech,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Finance,False
24421f1d,Company142 Corp,Fin teach,Singapore,200.0,3000000.0,company142.corp,e4f88144,Sneha Iyer,Product Owner,Not Provided,7388875847.0,median_imputed,0.5,True,,False,Invalid format,7388875847,True,,True,,True,,Other / Unknown,False
3fd2577a,Company110 Corp,Manufacturing,India,200.0,5000000.0,company110.systems,b0e8b97e,Anita Iyer,Legal Advisor,anitaiyer@company110systems,8460993035.0,median_imputed,0.5,True,,False,Invalid format,8460993035,True,,True,,True,,Other / Unknown,False
24421f1d,Company142 Corp,Fin teach,Singapore,200.0,3000000.0,company142.corp,0afc4df3,David Smith,Finance Analyst,david.smith@company142.corp,7445070373.0,median_imputed,0.5,True,,True,,7445070373,True,,True,,True,,Finance,False
667824c4,Company268 Co,met,UK,100.0,3000000.0,company268.solutions,adc454cc,Arjun Sharma,Security Analyst,arjun.sharma@company268.solutions,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Other / Unknown,False
013770ed,Company238 Co,E- Commerce,UK,200.0,3000000.0,company238.solutions,3c429d48,David Patel,Finance Analyst,davidpatel@company238solutions,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Finance,False
14a6cc28,Company157 Co,Energy,UK,Unknown,3000000.0,company157.systems,d6453e62,Anita Lee,Legal Advisor,anita.lee@company157.systems,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Other / Unknown,False
fd0ce820,Company386 Pvt Ltd,Logistics,Singapore,20.0,8000000.0,company386.corp,fc2bb8d8,Priya Patel,AI Engineer,priya.patel@company386.corp,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Data & Analytics,False
dc56b6f8,Company420 Pvt Ltd,AI& ML,Singapore,200.0,5000000.0,company420.systems,341e617b,Priya Iyer,Sales Executive,priya.iyer@company420.systems,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Sales,False
83ff91ee,Company429 Pvt Ltd,Logistics,Germany,Unknown,8000000.0,company429.group,acaacfc9,Arjun Sharma,Software Engineer,arjun.sharma@company429.group,9629467078.0,median_imputed,0.5,True,,True,,9629467078,True,,True,,True,,Engineering & Development,False
fb330b53,Company53 Corp,met,India,50.0,8000000.0,company53.group,91751c15,Arjun Patel,Compliance Officer,arjun.patel@company53.group,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Other / Unknown,False
f40fd673,Company436 Corp,Manufacturing,Germany,Unknown,5000000.0,company436.group,4c924dec,Priya Kumar,Support Engineer,priya.kumar@company436.group,9494927673.0,median_imputed,0.5,True,,True,,9494927673,True,,True,,True,,Customer Support,False
9cdae830,Company80 Pvt Ltd,SCM,Germany,50.0,12000000.0,company80.group,86d0b500,John Smith,Compliance Officer,john.smith@company80.group,8662598134.0,median_imputed,0.5,True,,True,,8662598134,True,,True,,True,,Other / Unknown,False
5a284091,Company76 Corp,SCM,Germany,50.0,9146740.801892176,company76.corp,52846da3,Ravi Smith,Security Analyst,ravi.smith@company76.corp,8131970155.0,model_imputed,0.6,True,,True,,8131970155,True,,True,,True,,Other / Unknown,False
901baae9,Company35 Pvt Ltd,Digital Marketing,India,100.0,3000000.0,company35.corp,b7ee1ded,Arjun Iyer,Financial Analyst,arjun.iyer@company35.corp,8008053791.0,median_imputed,0.5,True,,True,,8008053791,True,,True,,True,,Finance,False
b4e73c76,Company440 Corp,Fin teach,Germany,100.0,12000000.0,company440.systems,ed900667,Kiran Lee,AI Engineer,kiranlee@company440systems,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Data & Analytics,False
2aa548e7,Company271 Pvt Ltd,Financial Services,UK,20.0,6075531.954602518,company271.corp,dd773b97,Kiran Kumar,HR Executive,kiran.kumar@company271.corp,Not Provided,model_imputed,0.6,True,,True,,,,Missing,True,,True,,Human Resources,False
17b6fb4b,Company191 Pvt Ltd,Educational Services,USA,200.0,5000000.0,company191.corp,bb7ca2d1,Sneha Lee,Finance Analyst,Not Provided,9179497616.0,median_imputed,0.5,True,,False,Invalid format,9179497616,True,,True,,True,,Finance,False
e53e98af,Company345 Pvt Ltd,mug,Singapore,50.0,3000000.0,company345.systems,76318c19,Anita Iyer,Sales Exec,anitaiyer@company345systems,Not Provided,median_imputed,0.5,True,,False,Invalid format,,,Missing,True,,True,,Sales,False
467c280c,Company301 Co,Machine Learning,Singapore,50.0,8000000.0,company301.tech,52a18013,Ravi Kumar,Compliance Officer,ravi.kumar@company301.tech,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Other / Unknown,False
664c94d1,Company272 Corp,Manufacturing,Singapore,50.0,3000000.0,company272.corp,151285cb,John Iyer,Security Analyst,john.iyer@company272.corp,7228498504.0,median_imputed,0.5,True,,True,,7228498504,True,,True,,True,,Other / Unknown,False
aa95902b,Company29 Co,met,USA,20.0,8000000.0,company29.solutions,a7d2310d,David Iyer,Sales Exec,david.iyer@company29.solutions,Not Provided,median_imputed,0.5,True,,True,,,,Missing,True,,True,,Sales,False
6326f9bd,Company449 Co,Education,Germany,20.0,3000000.0,company449.tech,63c508d3,Ravi Iyer,HR Executive,ravi.iyer@company449.tech,9405004427.0,median_imputed,0.5,True,,True,,9405004427,True,,True,,True,,Human Resources,False
9b2b2062,Company67 Pvt Ltd,met,UK,Unknown,8000000.0,company67.solutions,6c7fd1c6,John Lee,Business Development Exec,johnlee@company67solutions,8492943944.0,median_imputed,0.5,True,,False,Invalid format,8492943944,True,,True,,True,,Other / Unknown,False
fc336136,Company447 Pvt Ltd,Educational Services,Singapore,20.0,3000000.0,company447.group,7dcd0256,Kiran Lee,Program Manager,kiranlee@company447group,9929197818.0,median_imputed,0.5,True,,False,Invalid format,9929197818,True,,True,,True,,Leadership,False
f56ebe77,Company93 Co,Medical teach,UK,200.0,3000000.0,company93.corp,5f56e687,John Lee,Support Engineer,Not Provided,8185799143.0,median_imputed,0.5,True,,False,Invalid format,8185799143,True,,True,,True,,Customer Support,False
3cbc4792,Company34 Pvt Ltd,Logistics,UK,200.0,12000000.0,company34.corp,43a7dede,Sneha Kumar,AI Engineer,sneha.kumar@company34.corp,9567267361.0,median_imputed,0.5,True,,True,,9567267361,True,,True,,True,,Data & Analytics,False
4ac6fc81,Company368 Pvt Ltd,Health Care,Singapore,20.0,5755617.16816229,company368.corp,b77bb9c5,John Lee,Developer,john.lee@company368.corp,7572763028.0,model_imputed,0.6,True,,True,,7572763028,True,,True,,True,,Engineering & Development,False
